run_sha,run_date,module,time_s,peak_kb,ir_lines,status,seed_version
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__symbols,0.94,436632,2013,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__toolchain,1.51,439228,5678,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__version,0.32,443228,470,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__arrays,1.49,443612,4788,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__bindings,0.41,448632,1449,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__splitting,0.43,451572,2022,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__abi_hash,0.34,452980,1362,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__emission,1.67,457864,7590,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__emission_async,1.22,461220,3247,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__emission_header,0.35,465808,956,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__emission_reachability,0.46,466320,2008,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__entrypoints,1.26,470164,3120,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__entrypoints_tests,1.03,473108,1863,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__entrypoints_tests_writer,1.04,475412,2027,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions,1.98,533564,8852,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_condition,0.98,487552,2355,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_for,1.74,490876,4352,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_for_range,2.15,569324,6039,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_helpers,0.86,502224,5017,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_if,1.99,545328,10438,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_let,2.01,564956,9379,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_loops,1.71,525812,7104,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_match,2.23,606120,9390,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_match_condition,1.40,542252,5843,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_routine,0.99,549140,2660,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__instructions_try,1.71,553436,5984,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_helpers,1.69,557780,10436,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_helpers_mangling,1.12,565964,5617,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_helpers_structs,0.71,571492,2362,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_io,0.55,575128,2795,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_native_helpers,0.68,577304,2501,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_phase_functions,1.00,579816,3414,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_phase_imports,0.78,583780,2474,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_phase_render,0.83,587268,2621,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_phase_sanitize,0.91,591816,3216,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_phase_types,0.70,593992,1888,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_recovery,1.95,596540,15372,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_text_utils,0.52,609552,2150,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__module_globals,0.98,610576,4512,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__phi,0.73,614904,3994,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__type_descriptors,0.59,618988,2698,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__mod,0.50,621736,1956,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__registry_concurrency,0.86,625988,4295,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__registry_platform,0.71,629060,3242,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__registry_process,0.83,632868,3829,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__registry_services,0.76,637228,3609,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__registry_support,0.34,641196,872,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__runtime_helpers__registry_values,0.79,644880,3988,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__emitter,0.74,648048,5541,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__generics,0.44,652372,1958,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__imports,0.81,652500,3652,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__mod,0.62,657000,844,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__tokens,0.75,657000,2724,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__types,0.53,658792,593,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,tools__fmt__unary,0.44,661612,1882,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__arg_and_jobs,0.40,661612,1154,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__cache_scratch,0.75,661996,3188,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__discovery,1.28,666456,3635,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__exec,0.47,671632,2128,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__link,0.70,672656,2499,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__mod,2.21,676528,5680,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__multi_file_run,1.28,683476,4706,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__pool,0.77,688676,3501,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__reporting,0.57,692900,2840,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,cli__commands__test__single_process_run,2.09,697356,6504,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core,0.83,704704,1456,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_addressing,0.47,705088,1186,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_bf16_lowering,0.74,707008,2848,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_bindings,0.36,710232,918,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_borrow_lowering,0.50,713892,1262,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_lowering,1.84,713892,7735,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_calls,0.47,721656,2876,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_cast_lowering,1.65,724324,6697,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_closure_lowering,0.96,731268,3319,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_concurrency_lowering,2.62,748936,11193,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_decimal_float,0.54,744784,3712,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_expression,1.46,748448,3933,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_expression_tail,1.32,753340,3121,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_helpers,0.65,757668,1704,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_index_lowering,1.22,758052,4336,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_literals_lowering,3.08,827012,10796,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_match_helpers,0.34,772452,867,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_member_helpers,0.47,775500,1364,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_member_lowering,2.09,776012,9543,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_number_literal,0.38,785456,1205,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operators,0.84,787120,6452,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_ops_lowering,2.58,792508,11612,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_ownership,0.82,802512,2263,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_parse,1.31,805312,12120,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_parsing,1.06,814404,7921,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_scopes,1.04,819888,3816,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_strings,1.14,823712,5107,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_text,0.85,829088,5579,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_type_mapping,0.95,833464,6462,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__mem_footprint_lowering,0.48,838640,1452,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__mod,0.68,840944,1264,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__runtime_call,0.59,842736,2231,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__statement,1.91,845540,7741,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__statement_assignment,1.68,854872,6182,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__statement_parsing,0.61,861940,3403,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__statement_suspension,1.04,863604,3340,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__statement_type_mapping,0.80,867068,4503,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__temp_recovery,0.37,871352,1120,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_core__decorator_imports,0.56,872760,1337,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_core__diagnostics,0.56,875668,1310,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_core__file_emission,0.83,876692,1846,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_core__finalization,0.56,880560,3145,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_core__mod,2.08,882480,9181,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__lowering__lowering_core__test_harness,1.46,893772,5677,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__arguments,0.52,898728,1688,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__arrays,0.63,902488,1694,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__closure_dispatch,0.49,903384,1559,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__dispatch,1.25,907080,4698,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__filesystem_intrinsics,0.87,910316,3624,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__filesystem_list,1.23,914648,3683,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_emission__platform_intrinsics,0.62,919244,2264,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_resolution__builtin_dispatch,0.69,921036,1206,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_resolution__closure_callee,1.07,923884,2961,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_resolution__method_target,1.78,928524,10112,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_resolution__parsed_method_dispatch,1.44,937164,6754,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_resolution__receiver_types,0.23,942424,399,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_call_resolution__signature,0.84,942680,2463,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__comparisons,0.75,945996,3809,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__dispatch,1.09,950584,4263,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__general_fallback,0.96,955272,4110,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__numeric_coercion,0.49,958368,1622,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__numeric_float,0.48,960416,1718,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__numeric_integer,0.66,962820,3315,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__pointer_coercion,0.73,967680,3137,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__pointer_tail,0.72,969984,2816,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__type_predicates,0.35,973224,1173,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,llvm__expression_lowering__native__core_operands__union_fallback,0.70,976928,2738,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__analyzer,1.28,978208,3322,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__bare_assert_check,0.69,982096,2992,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__decorator_resolver,0.74,984968,2167,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__decorator_semantics,0.21,989228,216,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__diagnostic,0.23,989228,294,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_diagnostics,0.66,989228,1683,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_imports,0.93,989612,1978,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_taxonomy,0.23,993988,390,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__import_resolution_check,0.62,993988,1155,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__mod,0.42,993988,899,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__ownership_checker,6.06,1394572,35472,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__ownership_task_provenance,1.50,1028772,10259,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__prelude_scan,0.30,1038564,979,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__reexport_check,0.68,1038564,2386,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__symbols_index,0.80,1040228,2851,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__type_id,0.26,1043072,400,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__type_interner,1.59,1043072,7444,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck_captures,1.68,1051740,12022,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck_imports,0.85,1061140,1666,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__intrinsic_effects,1.12,1064344,4087,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__lowering_diagnostic,0.24,1068660,329,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__mod,0.46,1068660,1162,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir,0.31,1068660,325,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_api,0.62,1069172,3029,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_parser,0.80,1073116,4438,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_parser_defs,0.97,1077740,6230,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_parser_instructions,0.62,1082748,3298,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_utils_layout,0.88,1085236,7354,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_utils_parse,1.07,1090508,7606,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__native_ir_utils_text,0.61,1095464,4882,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__tensor_ir,0.42,1099740,2128,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__tensor_ir_fusion,0.24,1099868,268,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__tensor_ir_verify,0.49,1100124,2852,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__typed_ssa,3.21,1188124,5178,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__typed_ssa_render,0.65,1106624,4579,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__ir__typed_ssa_verify,1.30,1110568,9177,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__syntax__ast,0.28,1118240,379,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__syntax__lexer,0.54,1118496,3234,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__syntax__mod,0.48,1120908,621,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__syntax__token,0.21,1121420,189,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__analyzer,0.91,1121548,3567,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__collector,1.57,1125596,8175,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__mod,0.89,1134944,1299,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__scope,1.24,1136352,5823,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__types,0.53,1142364,601,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__utils,0.58,1143132,959,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__effect_checker__validations,0.83,1144284,3091,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck__arithmetic_rules,0.93,1147904,4193,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck__block_walk,1.19,1152300,5191,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck__call_signature,0.85,1158168,2907,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck__concurrency_rules,0.83,1161524,4134,ok,0.9.5
c68e1380099d02ad62056b66019bc422e00b2289,2026-08-12T07:32:04Z,sfn__analyzer__typecheck__context,0.71,1166128,1259,ok,0.9.5
